t,infer,step,vx_raw,wz_raw
1784787859.0375,1065,27,-0.00819,0.02584
1784787859.0375,1065,28,-0.00525,0.03005
1784787859.0375,1065,29,-0.00695,0.02612
1784787859.0375,1065,30,-0.00654,0.02536
1784787859.0375,1065,31,-0.01819,0.04309
1784787859.0375,1065,32,-0.01629,0.04854
1784787859.0375,1065,33,-0.01364,0.05001
1784787859.0375,1065,34,-0.0092,0.05487
1784787859.0375,1065,35,-0.01155,0.06
1784787859.0375,1065,36,-0.01085,0.05964
1784787859.0375,1065,37,-0.01203,0.07141
1784787859.0375,1065,38,-0.01471,0.0682
1784787859.0375,1065,39,-0.01245,0.06333
1784787859.0375,1065,40,-0.01203,0.05766
1784787859.0375,1065,41,-0.01021,0.04894
1784787859.0375,1065,42,-0.00925,0.03972
1784787859.0375,1065,43,-0.00846,0.0386
1784787859.0375,1065,44,-0.00534,0.0141
1784787859.0375,1065,45,-0.00685,0.01038
1784787859.0375,1065,46,-0.00619,0.00763
1784787859.0375,1065,47,-0.00477,0.0016
1784787859.0375,1065,48,-0.00538,0.00766
1784787859.0375,1065,49,-0.00683,0.00912
1784787859.0375,1065,50,-0.00399,0.0263
1784787859.0375,1065,51,-0.00493,0.03619
1784787859.0375,1065,52,-0.00415,0.03273
1784787859.0375,1065,53,-0.00244,0.02699
1784787859.0375,1065,54,-0.0034,0.02173
1784787859.0375,1065,55,-0.00643,0.02431
1784787859.0375,1065,56,-0.0098,0.00654
1784787859.0375,1065,57,-0.00994,0.00966
1784787859.0375,1065,58,-0.01451,0.0114
1784787859.0375,1065,59,-0.01296,0.01235
1784787859.2458,1066,0,-0.01056,0.06762
1784787859.2458,1066,1,-0.0093,0.07545
1784787859.2458,1066,2,-0.01151,0.05119
1784787859.2458,1066,3,-0.01786,0.04077
1784787859.2458,1066,4,-0.0217,0.03198
1784787859.2458,1066,5,-0.0171,0.05673
1784787859.2458,1066,6,-0.02573,0.10106
1784787859.2458,1066,7,-0.02348,0.09076
1784787859.2458,1066,8,-0.02443,0.09687
1784787859.2458,1066,9,-0.02315,0.11549
1784787859.2458,1066,10,-0.02446,0.11516
1784787859.2458,1066,11,-0.01531,0.12395
1784787859.2458,1066,12,-0.02329,0.11089
1784787859.2458,1066,13,-0.02718,0.13906
1784787859.2458,1066,14,-0.01929,0.14445
1784787859.2458,1066,15,-0.02516,0.13526
1784787859.2458,1066,16,-0.02703,0.1241
1784787859.2458,1066,17,-0.01644,0.12479
1784787859.2458,1066,18,-0.03041,0.08905
1784787859.2458,1066,19,-0.02538,0.02995
1784787859.2458,1066,20,-0.01393,0.0215
1784787859.2458,1066,21,-0.01619,0.02129
1784787859.2458,1066,22,-0.01593,0.02775
1784787859.2458,1066,23,-0.02258,0.03053
1784787859.2458,1066,24,-0.02346,0.03471
1784787859.2458,1066,25,-0.03249,0.01441
1784787859.2458,1066,26,-0.03148,0.02135
1784787859.2458,1066,27,-0.02628,0.01936
1784787859.2458,1066,28,-0.02497,0.01291
1784787859.2458,1066,29,-0.03258,0.02212
1784787859.2458,1066,30,-0.02308,0.02614
1784787859.2458,1066,31,-0.03438,0.05983
1784787859.2458,1066,32,-0.03785,0.08106
1784787859.2458,1066,33,-0.03289,0.07701
1784787859.2458,1066,34,-0.02337,0.0643
1784787859.2458,1066,35,-0.02405,0.04009
1784787859.2458,1066,36,-0.01715,0.01906
1784787859.2458,1066,37,-0.01788,0.03396
1784787859.2458,1066,38,-0.01982,0.03804
1784787859.2458,1066,39,-0.01563,0.0432
1784787859.2458,1066,40,-0.02499,0.04002
1784787859.2458,1066,41,-0.02498,0.03194
1784787859.2458,1066,42,-0.02911,0.03818
1784787859.2458,1066,43,-0.02736,0.01899
1784787859.2458,1066,44,-0.02832,0.02226
1784787859.2458,1066,45,-0.02724,-0.00063
1784787859.2458,1066,46,-0.00974,0.00192
1784787859.2458,1066,47,-0.01799,0.00734
1784787859.2458,1066,48,-0.02163,0.00673
1784787859.2458,1066,49,-0.01743,-0.01186
1784787859.2458,1066,50,-0.02085,-0.04249
1784787859.2458,1066,51,-0.01863,-0.04358
1784787859.2458,1066,52,-0.02017,-0.03862
1784787859.2458,1066,53,-0.01653,-0.041
1784787859.2458,1066,54,-0.01215,-0.04874
1784787859.2458,1066,55,-0.00879,-0.03287
1784787859.2458,1066,56,-0.01676,-0.05359
1784787859.2458,1066,57,-0.01648,-0.04711
1784787859.2458,1066,58,-0.01333,-0.0494
1784787859.2458,1066,59,-0.00336,-0.04415
1784787859.4543,1067,0,-0.00184,0.04703
1784787859.4543,1067,1,-0.00612,0.05067
1784787859.4543,1067,2,-0.00275,0.04768
1784787859.4543,1067,3,-9e-05,0.02984
1784787859.4543,1067,4,0.00338,0.01527
1784787859.4543,1067,5,0.00218,0.00644
1784787859.4543,1067,6,-0.00747,0.04447
1784787859.4543,1067,7,-0.00458,0.03408
1784787859.4543,1067,8,-0.00099,0.0604
1784787859.4543,1067,9,-0.00146,0.05937
1784787859.4543,1067,10,0.00345,0.04606
1784787859.4543,1067,11,0.00448,0.05116
1784787859.4543,1067,12,-0.00109,-0.00525
1784787859.4543,1067,13,-0.00623,0.05197
1784787859.4543,1067,14,-0.01118,0.0563
1784787859.4543,1067,15,-0.01025,0.05285
1784787859.4543,1067,16,-0.01282,0.04892
1784787859.4543,1067,17,-0.01513,0.05698
1784787859.4543,1067,18,-0.00541,0.05137
1784787859.4543,1067,19,-0.01803,0.05903
1784787859.4543,1067,20,-0.01605,0.06525
1784787859.4543,1067,21,-0.0191,0.0673
1784787859.4543,1067,22,-0.01873,0.06829
1784787859.4543,1067,23,-0.01778,0.05999
1784787859.4543,1067,24,-0.01292,0.05621
1784787859.4543,1067,25,-0.01539,0.05412
1784787859.4543,1067,26,-0.01752,0.0507
1784787859.4543,1067,27,-0.01202,0.04195
1784787859.4543,1067,28,-0.00721,0.03414
1784787859.4543,1067,29,-0.00981,0.03594
1784787859.4543,1067,30,-0.00853,0.03
1784787859.4543,1067,31,-0.01763,0.06985
1784787859.4543,1067,32,-0.01778,0.06649
1784787859.4543,1067,33,-0.01487,0.08403
1784787859.4543,1067,34,-0.01766,0.07271
1784787859.4543,1067,35,-0.01486,0.07226
1784787859.4543,1067,36,-0.01501,0.05792
1784787859.4543,1067,37,-0.01261,0.05532
1784787859.4543,1067,38,-0.00892,0.04737
1784787859.4543,1067,39,-0.01038,0.03488
1784787859.4543,1067,40,-0.00871,0.0288
1784787859.4543,1067,41,-0.00522,0.02091
1784787859.4543,1067,42,-0.00438,0.01679
1784787859.4543,1067,43,-0.00187,0.01995
1784787859.4543,1067,44,0.00075,0.02574
1784787859.4543,1067,45,0.00555,0.04217
1784787859.4543,1067,46,0.00083,0.03844
1784787859.4543,1067,47,-0.00364,0.03892
1784787859.4543,1067,48,-0.00405,0.04481
1784787859.4543,1067,49,-0.00736,0.0632
1784787859.4543,1067,50,0.00524,-0.01489
1784787859.4543,1067,51,0.00581,-0.02084
1784787859.4543,1067,52,0.00682,-0.01598
1784787859.4543,1067,53,0.00359,-0.01783
1784787859.4543,1067,54,0.00208,-0.02853
1784787859.4543,1067,55,-0.00049,-0.01873
1784787859.4543,1067,56,0.01085,0.03186
1784787859.4543,1067,57,0.00913,0.01959
1784787859.4543,1067,58,0.01409,0.03752
1784787859.4543,1067,59,0.01847,0.04209
1784787859.6632,1068,0,-0.00717,0.05307
1784787859.6632,1068,1,-0.00549,0.0461
1784787859.6632,1068,2,-0.00534,0.04862
1784787859.6632,1068,3,-0.0067,0.05036
1784787859.6632,1068,4,-0.00834,0.05065
1784787859.6632,1068,5,-0.00965,0.05924
1784787859.6632,1068,6,-0.01367,0.0152
1784787859.6632,1068,7,-0.01159,0.01542
1784787859.6632,1068,8,-0.01225,0.02873
1784787859.6632,1068,9,-0.01445,0.04972
1784787859.6632,1068,10,-0.0199,0.0657
1784787859.6632,1068,11,-0.01711,0.06308
1784787859.6632,1068,12,-0.01399,0.05614
1784787859.6632,1068,13,-0.01236,0.05312
1784787859.6632,1068,14,-0.01028,0.05512
1784787859.6632,1068,15,-0.01092,0.04878
1784787859.6632,1068,16,-0.01246,0.04149
1784787859.6632,1068,17,-0.00657,0.01506
1784787859.6632,1068,18,-0.00254,0.00773
1784787859.6632,1068,19,-0.00639,-0.00276
1784787859.6632,1068,20,-0.0079,-0.00096
1784787859.6632,1068,21,-0.00676,0.00164
1784787859.6632,1068,22,-0.00844,0.00631
1784787859.6632,1068,23,-0.01122,0.00986
1784787859.6632,1068,24,-0.01154,0.01248
1784787859.6632,1068,25,-0.00664,-0.00307
1784787859.6632,1068,26,-0.00673,-0.0039
1784787859.6632,1068,27,-0.00828,0.00341
1784787859.6632,1068,28,-0.00886,0.008
1784787859.6632,1068,29,-0.01124,0.01183
1784787859.6632,1068,30,-0.01351,0.01861
1784787859.6632,1068,31,-0.02202,0.03116
1784787859.6632,1068,32,-0.02277,0.03538
1784787859.6632,1068,33,-0.01789,0.0354
1784787859.6632,1068,34,-0.01831,0.03379
1784787859.6632,1068,35,-0.01896,0.02692
1784787859.6632,1068,36,-0.02137,0.02903
1784787859.6632,1068,37,-0.02519,0.02752
1784787859.6632,1068,38,-0.02337,0.02199
1784787859.6632,1068,39,-0.02356,0.02199
1784787859.6632,1068,40,-0.01879,0.0204
1784787859.6632,1068,41,-0.01993,0.00861
1784787859.6632,1068,42,-0.01943,0.01395
1784787859.6632,1068,43,-0.01564,-0.00529
1784787859.6632,1068,44,-0.0137,-0.01434
1784787859.6632,1068,45,-0.01427,-0.01274
1784787859.6632,1068,46,-0.01468,-0.00853
1784787859.6632,1068,47,-0.01412,-0.006
1784787859.6632,1068,48,-0.01593,0.0026
1784787859.6632,1068,49,-0.01498,0.00489
1784787859.6632,1068,50,-0.00967,0.07208
1784787859.6632,1068,51,-0.01212,0.07303
1784787859.6632,1068,52,-0.01019,0.06701
1784787859.6632,1068,53,-0.01026,0.07234
1784787859.6632,1068,54,-0.01285,0.06256
1784787859.6632,1068,55,-0.01108,0.047
1784787859.6632,1068,56,-0.01761,0.0504
1784787859.6632,1068,57,-0.01721,0.06432
1784787859.6632,1068,58,-0.01584,0.07348
1784787859.6632,1068,59,-0.01532,0.07337
1784787860.0067,1069,0,-0.01569,0.07342
1784787860.0067,1069,1,-0.01722,0.08044
1784787860.0067,1069,2,-0.01639,0.0701
1784787860.0067,1069,3,-0.0132,0.05653
1784787860.0067,1069,4,-0.01276,0.0436
1784787860.0067,1069,5,-0.01303,0.03917
1784787860.0067,1069,6,-0.00178,-0.01677
1784787860.0067,1069,7,-0.00098,-0.02067
1784787860.0067,1069,8,-0.00382,-0.02133
1784787860.0067,1069,9,-0.00272,-0.01603
1784787860.0067,1069,10,-0.00507,-0.01211
1784787860.0067,1069,11,-0.00903,-0.01125
1784787860.0067,1069,12,0.00477,-0.01407
1784787860.0067,1069,13,0.00269,-0.01277
1784787860.0067,1069,14,0.00676,-0.00218
1784787860.0067,1069,15,0.00514,-0.00726
1784787860.0067,1069,16,0.00561,-0.00072
1784787860.0067,1069,17,0.0033,0.00369
1784787860.0067,1069,18,-0.00558,-0.02667
1784787860.0067,1069,19,-0.00607,-0.02771
1784787860.0067,1069,20,-0.00682,-0.02584
1784787860.0067,1069,21,-0.00756,-0.02184
1784787860.0067,1069,22,-0.01223,-0.01598
1784787860.0067,1069,23,-0.01548,-0.01099
1784787860.0067,1069,24,-0.01673,-0.007
1784787860.0067,1069,25,-0.01406,-0.00651
1784787860.0067,1069,26,-0.01492,-0.00098
1784787860.0067,1069,27,-0.01742,-0.00186
1784787860.0067,1069,28,-0.01267,0.00558
1784787860.0067,1069,29,-0.01547,0.008
1784787860.0067,1069,30,-0.01456,0.01424
1784787860.0067,1069,31,-0.01553,0.03999
1784787860.0067,1069,32,-0.01444,0.05334
1784787860.0067,1069,33,-0.01371,0.05671
1784787860.0067,1069,34,-0.01583,0.05197
1784787860.0067,1069,35,-0.01384,0.04476
1784787860.0067,1069,36,-0.01435,0.046
1784787860.0067,1069,37,-0.01623,0.0442
1784787860.0067,1069,38,-0.01788,0.03245
1784787860.0067,1069,39,-0.01384,0.02263
1784787860.0067,1069,40,-0.00931,0.01137
1784787860.0067,1069,41,-0.00756,-0.01573
1784787860.0067,1069,42,-0.00515,-0.0251
1784787860.0067,1069,43,-0.00415,-0.02757
1784787860.0067,1069,44,-0.00532,-0.02803
1784787860.0067,1069,45,-0.00628,-0.02778
1784787860.0067,1069,46,-0.00442,-0.02308
1784787860.0067,1069,47,-0.00364,-0.02674
1784787860.0067,1069,48,-0.00287,-0.02455
1784787860.0067,1069,49,-0.00428,-0.02007
1784787860.0067,1069,50,-0.01082,-0.00794
1784787860.0067,1069,51,-0.01197,-0.01439
1784787860.0067,1069,52,-0.01383,-0.02438
1784787860.0067,1069,53,-0.01176,-0.02266
1784787860.0067,1069,54,-0.01095,-0.02252
1784787860.0067,1069,55,-0.00657,-0.01826
1784787860.0067,1069,56,-0.0208,-0.0274
1784787860.0067,1069,57,-0.02031,-0.02286
1784787860.0067,1069,58,-0.01951,-0.0175
1784787860.0067,1069,59,-0.02403,-0.01641
1784787860.3506,1070,0,-0.01593,0.06942
1784787860.3506,1070,1,-0.01473,0.07693
1784787860.3506,1070,2,-0.01731,0.0703
1784787860.3506,1070,3,-0.01784,0.05875
1784787860.3506,1070,4,-0.01741,0.04743
1784787860.3506,1070,5,-0.01865,0.03607
1784787860.3506,1070,6,-0.02958,0.05018
1784787860.3506,1070,7,-0.02596,0.04745
1784787860.3506,1070,8,-0.02638,0.05167
1784787860.3506,1070,9,-0.02279,0.05931
1784787860.3506,1070,10,-0.02213,0.04856
1784787860.3506,1070,11,-0.02791,0.0404
1784787860.3506,1070,12,-0.0077,-0.00237
1784787860.3506,1070,13,-0.00792,0.00468
1784787860.3506,1070,14,-0.00844,0.00269
1784787860.3506,1070,15,-0.01088,0.00216
1784787860.3506,1070,16,-0.01419,0.01663
1784787860.3506,1070,17,-0.01545,0.02667
1784787860.3506,1070,18,-0.02357,0.0669
1784787860.3506,1070,19,-0.01209,0.0389
1784787860.3506,1070,20,-0.01016,0.02017
1784787860.3506,1070,21,-0.01056,0.01154
1784787860.3506,1070,22,-0.01061,-5e-05
1784787860.3506,1070,23,-0.01359,-0.00366
1784787860.3506,1070,24,-0.01327,0.00103
1784787860.3506,1070,25,-0.01324,0.01094
1784787860.3506,1070,26,-0.01619,0.02996
1784787860.3506,1070,27,-0.01948,0.04535
1784787860.3506,1070,28,-0.01761,0.0578
1784787860.3506,1070,29,-0.01845,0.06518
1784787860.3506,1070,30,-0.02045,0.07279
1784787860.3506,1070,31,-0.01945,0.07467
1784787860.3506,1070,32,-0.01793,0.07366
1784787860.3506,1070,33,-0.0172,0.07493
1784787860.3506,1070,34,-0.01864,0.08193
1784787860.3506,1070,35,-0.01893,0.0787
1784787860.3506,1070,36,-0.01906,0.07766
1784787860.3506,1070,37,-0.02082,0.08889
1784787860.3506,1070,38,-0.0248,0.08775
1784787860.3506,1070,39,-0.02503,0.0766
1784787860.3506,1070,40,-0.02145,0.05679
1784787860.3506,1070,41,-0.01562,0.03593
1784787860.3506,1070,42,-0.01425,0.02477
1784787860.3506,1070,43,-0.01448,0.02566
1784787860.3506,1070,44,-0.01636,0.02431
1784787860.3506,1070,45,-0.01511,0.02101
1784787860.3506,1070,46,-0.01749,0.02371
1784787860.3506,1070,47,-0.01881,0.02028
1784787860.3506,1070,48,-0.02488,0.03226
1784787860.3506,1070,49,-0.02406,0.02196
1784787860.3506,1070,50,-0.01222,-0.007
1784787860.3506,1070,51,-0.01179,-0.0081
1784787860.3506,1070,52,-0.01273,-0.0088
1784787860.3506,1070,53,-0.00955,-0.00775
1784787860.3506,1070,54,-0.00848,-0.00957
1784787860.3506,1070,55,-0.00688,-0.0088
1784787860.3506,1070,56,-0.01606,0.04225
1784787860.3506,1070,57,-0.00966,0.03514
1784787860.3506,1070,58,-0.00381,0.04501
1784787860.3506,1070,59,-0.00385,0.02877
1784787860.5589,1071,0,-0.00657,0.03086
1784787860.5589,1071,1,-0.00961,0.05437
1784787860.5589,1071,2,-0.01173,0.06256
1784787860.5589,1071,3,-0.01329,0.07463
1784787860.5589,1071,4,-0.01558,0.08738
1784787860.5589,1071,5,-0.01649,0.08642
1784787860.5589,1071,6,-0.01397,0.06729
1784787860.5589,1071,7,-0.01186,0.05442
1784787860.5589,1071,8,-0.01415,0.05653
1784787860.5589,1071,9,-0.01522,0.05876
1784787860.5589,1071,10,-0.01818,0.0661
1784787860.5589,1071,11,-0.01983,0.05824
1784787860.5589,1071,12,-0.00139,-0.01212
1784787860.5589,1071,13,-0.01441,0.06503
1784787860.5589,1071,14,-0.01473,0.06403
1784787860.5589,1071,15,-0.01326,0.03148
1784787860.5589,1071,16,-0.01262,0.05643
1784787860.5589,1071,17,-0.01341,0.05058
1784787860.5589,1071,18,-0.01671,0.09664
1784787860.5589,1071,19,-0.01674,0.09201
1784787860.5589,1071,20,-0.01651,0.09327
1784787860.5589,1071,21,-0.01531,0.08874
1784787860.5589,1071,22,-0.01521,0.08259
1784787860.5589,1071,23,-0.01409,0.07127
1784787860.5589,1071,24,-0.01543,0.06247
1784787860.5589,1071,25,-0.0146,0.05412
1784787860.5589,1071,26,-0.0136,0.01571
1784787860.5589,1071,27,-0.01373,-0.0
1784787860.5589,1071,28,-0.01157,-0.01626
1784787860.5589,1071,29,-0.01128,-0.02138
1784787860.5589,1071,30,-0.01147,-0.02031
1784787860.5589,1071,31,-0.02,-0.01426
1784787860.5589,1071,32,-0.02379,-0.03023
1784787860.5589,1071,33,-0.0201,-0.02955
1784787860.5589,1071,34,-0.01813,-0.03332
1784787860.5589,1071,35,-0.01642,-0.04455
1784787860.5589,1071,36,-0.01133,-0.04874
1784787860.5589,1071,37,-0.01011,-0.04444
1784787860.5589,1071,38,-0.00478,-0.04407
1784787860.5589,1071,39,-0.00354,-0.04121
1784787860.5589,1071,40,-0.00231,-0.04095
1784787860.5589,1071,41,5e-05,-0.04262
1784787860.5589,1071,42,-0.0027,-0.04521
1784787860.5589,1071,43,-0.00169,-0.04101
1784787860.5589,1071,44,-0.00037,-0.03741
1784787860.5589,1071,45,-0.00118,-0.0355
1784787860.5589,1071,46,-0.00018,-0.03318
1784787860.5589,1071,47,-0.00173,-0.02797
1784787860.5589,1071,48,0.00282,-0.02577
1784787860.5589,1071,49,0.00211,-0.02529
1784787860.5589,1071,50,0.00369,-0.018
1784787860.5589,1071,51,0.00354,-0.01528
1784787860.5589,1071,52,0.00361,-0.02245
1784787860.5589,1071,53,0.00544,-0.00854
1784787860.5589,1071,54,-0.00218,-0.01188
1784787860.5589,1071,55,-0.00134,-0.021
1784787860.5589,1071,56,-0.01252,0.02528
1784787860.5589,1071,57,0.00198,-0.00669
1784787860.5589,1071,58,-0.00278,0.00907
1784787860.5589,1071,59,-0.00307,0.03148
1784787860.9025,1072,0,-0.01215,0.07092
1784787860.9025,1072,1,-0.01507,0.07763
1784787860.9025,1072,2,-0.01237,0.07665
1784787860.9025,1072,3,-0.01312,0.07043
1784787860.9025,1072,4,-0.01185,0.06832
1784787860.9025,1072,5,-0.01218,0.06542
1784787860.9025,1072,6,-0.00192,-0.00244
1784787860.9025,1072,7,-0.00244,-0.01051
1784787860.9025,1072,8,-0.00483,-0.00716
1784787860.9025,1072,9,-0.00838,-0.00471
1784787860.9025,1072,10,-0.00997,-0.01021
1784787860.9025,1072,11,-0.01281,-0.00381
1784787860.9025,1072,12,-0.02629,0.00877
1784787860.9025,1072,13,-0.02723,0.00686
1784787860.9025,1072,14,-0.02489,0.01833
1784787860.9025,1072,15,-0.02619,0.01828
1784787860.9025,1072,16,-0.01633,0.02441
1784787860.9025,1072,17,-0.00905,0.02329
1784787860.9025,1072,18,-0.00705,0.03249
1784787860.9025,1072,19,0.00217,0.01169
1784787860.9025,1072,20,0.0031,0.0071
1784787860.9025,1072,21,0.00398,0.00128
1784787860.9025,1072,22,0.00605,-0.002
1784787860.9025,1072,23,0.00726,0.00046
1784787860.9025,1072,24,0.00554,-0.00512
1784787860.9025,1072,25,0.00632,-0.00777
1784787860.9025,1072,26,0.00679,-0.00991
1784787860.9025,1072,27,0.00833,-0.00915
1784787860.9025,1072,28,0.00622,-0.01082
1784787860.9025,1072,29,0.0046,-0.01306
1784787860.9025,1072,30,0.0048,-0.0047
1784787860.9025,1072,31,0.00169,0.02103
1784787860.9025,1072,32,0.0043,0.01045
1784787860.9025,1072,33,0.00499,0.00363
1784787860.9025,1072,34,0.00704,-0.00128
1784787860.9025,1072,35,0.00594,-0.0043
1784787860.9025,1072,36,0.00712,-0.00418
1784787860.9025,1072,37,0.0066,0.00104
1784787860.9025,1072,38,0.00556,0.00643
1784787860.9025,1072,39,0.00613,0.01191
1784787860.9025,1072,40,0.00534,0.01402
1784787860.9025,1072,41,0.00313,0.01726
1784787860.9025,1072,42,0.00056,0.01656
1784787860.9025,1072,43,-0.00022,0.0163
1784787860.9025,1072,44,-0.00399,-0.00401
1784787860.9025,1072,45,-0.00349,-0.00583
1784787860.9025,1072,46,-0.00388,0.00093
1784787860.9025,1072,47,-0.00392,0.00039
1784787860.9025,1072,48,-0.00461,0.00919
1784787860.9025,1072,49,-0.00602,0.0168
1784787860.9025,1072,50,-0.02259,0.05641
1784787860.9025,1072,51,-0.02321,0.05082
1784787860.9025,1072,52,-0.02229,0.04255
1784787860.9025,1072,53,-0.01769,0.0306
1784787860.9025,1072,54,-0.01494,0.01804
1784787860.9025,1072,55,-0.01326,0.01553
1784787860.9025,1072,56,-0.00233,-0.01544
1784787860.9025,1072,57,-0.00345,-0.01487
1784787860.9025,1072,58,-0.00469,-0.0168
1784787860.9025,1072,59,-0.00413,-0.01278
1784787861.2503,1073,0,-0.01562,0.08419
1784787861.2503,1073,1,-0.01564,0.08318
1784787861.2503,1073,2,-0.01617,0.08582
1784787861.2503,1073,3,-0.01538,0.08634
1784787861.2503,1073,4,-0.01605,0.08458
1784787861.2503,1073,5,-0.01828,0.08526
1784787861.2503,1073,6,-0.01638,0.08472
1784787861.2503,1073,7,-0.00525,0.07719
1784787861.2503,1073,8,-0.00539,0.06203
1784787861.2503,1073,9,-0.00411,0.05047
1784787861.2503,1073,10,-0.00913,0.03685
1784787861.2503,1073,11,-0.00666,0.02119
1784787861.2503,1073,12,-0.02407,-0.03475
1784787861.2503,1073,13,-0.02084,-0.0208
1784787861.2503,1073,14,-0.02051,-0.03214
1784787861.2503,1073,15,-0.01617,-0.02038
1784787861.2503,1073,16,-0.01069,-0.01585
1784787861.2503,1073,17,-0.00808,-0.01216
1784787861.2503,1073,18,-0.01471,0.00879
1784787861.2503,1073,19,-0.02607,0.05262
1784787861.2503,1073,20,-0.02498,0.06218
1784787861.2503,1073,21,-0.02473,0.07471
1784787861.2503,1073,22,-0.01804,0.06046
1784787861.2503,1073,23,-0.01959,0.06221
1784787861.2503,1073,24,-0.02284,0.06419
1784787861.2503,1073,25,-0.02862,0.08452
1784787861.2503,1073,26,-0.02997,0.0852
1784787861.2503,1073,27,-0.02929,0.08228
1784787861.2503,1073,28,-0.0259,0.07461
1784787861.2503,1073,29,-0.02379,0.06381
1784787861.2503,1073,30,-0.02148,0.05278
1784787861.2503,1073,31,-0.01474,0.04024
1784787861.2503,1073,32,-0.01656,0.03457
1784787861.2503,1073,33,-0.02047,0.03058
1784787861.2503,1073,34,-0.02257,0.03038
1784787861.2503,1073,35,-0.02996,0.03864
1784787861.2503,1073,36,-0.02978,0.03967
1784787861.2503,1073,37,-0.03118,0.05301
1784787861.2503,1073,38,-0.02949,0.06247
1784787861.2503,1073,39,-0.03195,0.05283
1784787861.2503,1073,40,-0.03389,0.05316
1784787861.2503,1073,41,-0.03201,0.06018
1784787861.2503,1073,42,-0.03167,0.05894
1784787861.2503,1073,43,-0.02607,0.05058
1784787861.2503,1073,44,-0.00793,0.02162
1784787861.2503,1073,45,-0.00628,0.02039
1784787861.2503,1073,46,-0.00397,0.02187
1784787861.2503,1073,47,-0.00181,0.01539
1784787861.2503,1073,48,-0.00516,0.00913
1784787861.2503,1073,49,-0.00778,0.00615
1784787861.2503,1073,50,-0.02187,0.00606
1784787861.2503,1073,51,-0.01938,-0.00523
1784787861.2503,1073,52,-0.02208,-0.00558
1784787861.2503,1073,53,-0.02374,-0.01482
1784787861.2503,1073,54,-0.02212,-0.02119
1784787861.2503,1073,55,-0.02405,-0.02874
1784787861.2503,1073,56,-0.02417,-0.01941
1784787861.2503,1073,57,-0.02426,-0.03041
1784787861.2503,1073,58,-0.02707,-0.03779
1784787861.2503,1073,59,-0.02901,-0.03484
1784787861.4558,1074,0,-0.00093,0.00949
1784787861.4558,1074,1,-0.0049,0.01326
1784787861.4558,1074,2,-0.00426,0.01978
1784787861.4558,1074,3,-0.00701,0.02469
1784787861.4558,1074,4,-0.0108,0.02974
1784787861.4558,1074,5,-0.01674,0.04447
1784787861.4558,1074,6,0.00106,-0.01718
1784787861.4558,1074,7,-0.00116,-0.01805
1784787861.4558,1074,8,-0.00213,-0.01646
1784787861.4558,1074,9,-0.00205,-0.0144
1784787861.4558,1074,10,-0.00278,-0.0109
1784787861.4558,1074,11,-0.00912,-0.00378
1784787861.4558,1074,12,-0.00913,-0.00791
1784787861.4558,1074,13,-0.00677,-0.01199
1784787861.4558,1074,14,-0.0048,-0.0092
1784787861.4558,1074,15,-0.00521,-0.01009
1784787861.4558,1074,16,-0.00656,-0.00549
1784787861.4558,1074,17,-0.01067,0.01317
1784787861.4558,1074,18,-0.01403,0.03282
1784787861.4558,1074,19,-0.02711,0.07593
1784787861.4558,1074,20,-0.025,0.07505
1784787861.4558,1074,21,-0.02342,0.07197
1784787861.4558,1074,22,-0.01909,0.06446
1784787861.4558,1074,23,-0.01816,0.06381
1784787861.4558,1074,24,-0.01396,0.05466
1784787861.4558,1074,25,-0.01822,0.06261
1784787861.4558,1074,26,-0.01961,0.06109
1784787861.4558,1074,27,-0.01696,0.0571
1784787861.4558,1074,28,-0.01702,0.05667
1784787861.4558,1074,29,-0.0172,0.05399
1784787861.4558,1074,30,-0.01655,0.05017
1784787861.4558,1074,31,-0.01993,0.03671
1784787861.4558,1074,32,-0.01888,0.04611
1784787861.4558,1074,33,-0.02234,0.059
1784787861.4558,1074,34,-0.01981,0.06062
1784787861.4558,1074,35,-0.02009,0.05424
1784787861.4558,1074,36,-0.02519,0.07286
1784787861.4558,1074,37,-0.02378,0.07158
1784787861.4558,1074,38,-0.01921,0.06582
1784787861.4558,1074,39,-0.01779,0.0644
1784787861.4558,1074,40,-0.01713,0.05845
1784787861.4558,1074,41,-0.01466,0.0516
1784787861.4558,1074,42,-0.01517,0.04912
1784787861.4558,1074,43,-0.015,0.05096
1784787861.4558,1074,44,-0.01407,-0.0059
1784787861.4558,1074,45,-0.01314,-0.01076
1784787861.4558,1074,46,-0.01008,-0.00693
1784787861.4558,1074,47,-0.00908,-0.00698
1784787861.4558,1074,48,-0.00717,-0.00858
1784787861.4558,1074,49,-0.00345,-0.00228
1784787861.4558,1074,50,-0.01571,0.01042
1784787861.4558,1074,51,-0.02156,0.01004
1784787861.4558,1074,52,-0.02105,0.01275
1784787861.4558,1074,53,-0.03008,0.01947
1784787861.4558,1074,54,-0.03007,0.02071
1784787861.4558,1074,55,-0.0281,0.02175
1784787861.4558,1074,56,-0.03349,0.0539
1784787861.4558,1074,57,-0.03715,0.05775
1784787861.4558,1074,58,-0.03986,0.06233
1784787861.4558,1074,59,-0.04749,0.06957
1784787861.6622,1075,0,-0.00927,0.05299
1784787861.6622,1075,1,-0.00799,0.04687
1784787861.6622,1075,2,-0.00749,0.04743
1784787861.6622,1075,3,-0.00606,0.05299
1784787861.6622,1075,4,-0.00876,0.04635
